employee_id,age,department,job_role,salary,years_at_company,years_in_role,overtime,satisfaction_score,commute_distance,promotion_count,training_hours,performance_score,attrition
EMP_14577,40,Product & Design,Product Analyst,92800,1,0,No,5,3.7,0,,4,0
EMP_14578,53,Operations,Supply Chain Lead,105300,1,1,Yes,2,5.3,0,41.0,5,0
EMP_14579,32,Human Resources,Recruiter,65000,1,0,No,2,22.2,0,30.0,4,0
EMP_14580,37,Engineering,QA Analyst,68700,1,1,Yes,5,9.8,0,20.0,3,0
EMP_14581,34,Engineering,Tech Lead,266400,14,1,Yes,5,3.8,6,34.0,4,0
EMP_14582,37,Engineering,Tech Lead,233500,11,2,No,2,3.4,4,28.0,3,0
EMP_14583,40,Sales,Account Executive,117200,4,1,No,2,2.7,2,23.0,3,0
EMP_14584,33,Engineering,Senior Engineer,125300,0,0,No,3,6.1,0,12.0,3,0
EMP_14585,35,Human Resources,HR Director,177600,0,0,No,5,16.8,0,52.0,3,0
EMP_14586,30,Human Resources,HR Specialist,69600,1,1,No,1,2.2,0,34.0,3,0
EMP_14587,47,Engineering,Senior Engineer,125300,0,0,No,1,1.3,0,35.0,3,0
EMP_14588,41,Engineering,Senior Engineer,155700,2,1,No,3,10.5,0,17.0,4,0
EMP_14589,36,Sales,Sales Representative,65800,1,0,Yes,2,4.9,0,1.0,5,0
EMP_14590,42,Operations,Operations Analyst,68800,1,1,Yes,4,2.5,0,,3,0
EMP_14591,40,Product & Design,Product Manager,110800,1,1,No,3,20.7,0,52.0,1,0
EMP_14592,38,Operations,Customer Support Specialist,56900,6,5,Yes,2,9.2,3,19.0,3,0
EMP_14593,29,Human Resources,HR Specialist,61700,9,0,No,2,31.0,4,51.0,2,0
EMP_14594,32,Product & Design,Product Analyst,68000,0,0,No,2,3.0,0,25.0,1,1
EMP_14595,29,Human Resources,HR Director,191000,9,2,No,2,1.1,2,15.0,2,0
EMP_14596,46,Operations,Operations Analyst,65200,0,0,No,4,16.9,0,27.0,3,0
EMP_14597,28,Sales,Sales Representative,58000,0,0,No,2,18.5,0,18.0,3,0
EMP_14598,49,Sales,Account Executive,126100,4,2,No,3,2.7,0,38.0,4,0
EMP_14599,32,Sales,Sales Director,228500,12,4,No,1,37.3,3,33.0,4,1
EMP_14600,28,Operations,Operations Analyst,76400,2,2,No,4,8.8,0,27.0,5,0
EMP_14601,25,Sales,Account Executive,114000,2,2,No,4,11.5,0,23.0,3,0
EMP_14602,44,Engineering,Senior Engineer,142400,3,1,No,1,4.2,1,,3,1
EMP_14603,21,Operations,Customer Support Specialist,46400,1,0,No,4,9.3,0,20.0,3,0
EMP_14604,21,Operations,Operations Analyst,69300,1,1,Yes,3,51.5,0,21.0,3,0
EMP_14605,51,Sales,Sales Representative,90000,13,1,Yes,3,7.8,3,4.0,4,0
EMP_14606,44,Engineering,Software Engineer,75900,0,0,No,4,11.5,0,12.0,3,0
EMP_14607,21,Engineering,QA Analyst,74500,1,0,Yes,2,12.1,0,32.0,3,1
EMP_14608,36,Engineering,Senior Engineer,216000,16,0,Yes,3,10.3,2,31.0,4,0
EMP_14609,30,Engineering,Software Engineer,111800,9,1,No,5,,0,29.0,3,0
EMP_14610,37,Engineering,QA Analyst,75900,0,0,Yes,5,,0,15.0,5,0
EMP_14611,40,Human Resources,HR Specialist,85600,7,7,No,5,1.9,2,10.0,5,0
EMP_14612,55,Engineering,Tech Lead,132600,0,0,No,1,10.6,0,49.0,2,0
EMP_14613,41,Operations,Supply Chain Lead,86400,0,0,Yes,3,11.1,0,11.0,3,0
EMP_14614,42,Engineering,Senior Engineer,134500,2,0,Yes,1,16.5,0,29.0,1,1
EMP_14615,27,Operations,Customer Support Specialist,50500,0,0,No,4,32.7,0,,2,0
EMP_14616,40,Sales,Account Executive,116900,4,4,Yes,4,1.1,2,27.0,4,0
EMP_14617,37,Engineering,QA Analyst,82800,3,0,Yes,4,3.1,0,16.0,3,0
EMP_14618,21,Human Resources,HR Specialist,53400,1,0,No,2,6.1,0,24.0,3,0
EMP_14619,34,Engineering,DevOps Specialist,107200,1,0,Yes,1,55.0,0,,4,0
EMP_14620,32,Sales,Sales Representative,81200,9,4,Yes,3,5.8,4,12.0,3,0
EMP_14621,26,Engineering,DevOps Specialist,110200,0,0,No,3,,0,46.0,3,0
EMP_14622,35,Sales,Account Executive,99200,2,2,Yes,2,26.5,0,41.0,3,1
EMP_14623,25,Engineering,QA Analyst,83200,5,5,No,3,23.8,5,28.0,3,0
EMP_14624,40,Human Resources,HR Specialist,87900,18,0,Yes,4,33.2,3,9.0,3,0
EMP_14625,36,Sales,Sales Representative,64400,6,6,No,4,8.0,1,44.0,3,0
EMP_14626,44,Operations,Operations Analyst,72800,1,1,Yes,4,5.0,0,26.0,3,0
EMP_14627,24,Operations,Customer Support Specialist,55200,4,2,No,3,3.2,2,24.0,4,0
EMP_14628,42,Sales,Sales Director,174400,6,5,No,2,7.8,3,21.0,2,0
EMP_14629,23,Sales,Account Executive,90100,0,0,Yes,2,10.8,0,28.0,2,1
EMP_14630,39,Engineering,Software Engineer,86300,0,0,Yes,2,4.3,0,27.0,3,1
EMP_14631,36,Engineering,Tech Lead,213300,13,1,Yes,2,24.1,7,30.0,3,1
EMP_14632,33,Product & Design,Product Manager,103300,0,0,No,5,4.3,0,22.0,3,0
EMP_14633,48,Engineering,Software Engineer,99300,2,1,Yes,4,15.2,0,34.0,4,0
EMP_14634,22,Sales,Sales Representative,61000,2,1,No,3,1.4,0,,4,0
EMP_14635,32,Engineering,DevOps Specialist,115800,0,0,No,2,20.2,0,32.0,3,0
EMP_14636,35,Engineering,DevOps Specialist,95900,1,1,No,1,4.1,0,22.0,4,0
EMP_14637,36,Human Resources,Recruiter,59100,2,2,No,1,,0,16.0,3,0
EMP_14638,35,Engineering,DevOps Specialist,112500,2,2,Yes,3,3.0,0,30.0,3,0
EMP_14639,42,Operations,Supply Chain Lead,92600,2,0,No,4,7.6,0,45.0,3,0
EMP_14640,46,Operations,Operations Analyst,73500,3,3,No,2,12.1,3,35.0,4,1
EMP_14641,52,Operations,Customer Support Specialist,46900,0,0,No,2,6.3,0,25.0,3,0
EMP_14642,21,Sales,Sales Director,151100,1,1,Yes,5,18.9,0,4.0,4,1
EMP_14643,27,Engineering,DevOps Specialist,120800,7,7,No,3,8.8,4,15.0,3,0
EMP_14644,47,Sales,Sales Director,146900,1,1,Yes,3,10.5,0,19.0,1,1
EMP_14645,31,Operations,Operations Analyst,68500,5,1,No,5,3.8,0,22.0,3,0
EMP_14646,42,Engineering,QA Analyst,92000,3,3,Yes,4,36.5,0,25.0,4,0
EMP_14647,21,Product & Design,Product Manager,122200,1,1,No,3,10.5,0,26.0,3,0
EMP_14648,45,Human Resources,HR Director,138100,0,0,No,4,48.6,0,15.0,3,0
EMP_14649,35,Engineering,DevOps Specialist,116800,0,0,No,1,15.7,0,26.0,3,0
EMP_14650,52,Engineering,Software Engineer,76800,0,0,No,3,,0,34.0,3,0
EMP_14651,32,Engineering,DevOps Specialist,116300,6,1,No,1,19.6,0,16.0,3,0
EMP_14652,36,Product & Design,Product Analyst,88500,8,0,No,1,11.5,3,41.0,3,0
EMP_14653,46,Engineering,Tech Lead,178700,2,2,No,3,1.8,0,20.0,3,0
EMP_14654,59,Engineering,Senior Engineer,127200,4,0,No,4,4.3,0,22.0,1,0
EMP_14655,36,Sales,Account Executive,104800,3,1,No,3,39.5,0,35.0,3,0
EMP_14656,21,Engineering,Senior Engineer,145800,1,0,No,2,4.4,0,14.0,2,0
EMP_14657,45,Sales,Sales Director,190600,2,2,No,4,15.3,0,13.0,2,0
EMP_14658,46,Engineering,QA Analyst,75600,1,0,Yes,3,26.2,0,27.0,3,0
EMP_14659,39,Engineering,Software Engineer,107100,6,0,No,4,,4,24.0,3,0
EMP_14660,21,Sales,Account Executive,96600,1,1,No,4,16.7,0,33.0,5,0
EMP_14661,43,Engineering,QA Analyst,101400,9,0,Yes,4,15.3,3,22.0,4,0
EMP_14662,46,Product & Design,Product Manager,123700,1,1,No,2,38.1,0,20.0,3,0
EMP_14663,46,Sales,Sales Director,230600,3,0,Yes,2,1.7,0,16.0,5,0
EMP_14664,31,Engineering,Senior Engineer,146500,2,1,Yes,3,1.3,0,30.0,3,0
EMP_14665,43,Human Resources,HR Director,153500,7,7,No,4,8.8,3,21.0,4,0
EMP_14666,27,Operations,Operations Analyst,70900,7,1,No,4,7.0,2,19.0,3,0
EMP_14667,36,Engineering,DevOps Specialist,134900,0,0,Yes,4,6.4,0,17.0,5,0
EMP_14668,21,Operations,Supply Chain Lead,111600,1,1,Yes,2,17.3,0,34.0,3,1
EMP_14669,41,Engineering,DevOps Specialist,90500,0,0,Yes,4,16.5,0,37.0,3,0
EMP_14670,44,Engineering,QA Analyst,81900,0,0,No,4,19.3,0,32.0,5,0
EMP_14671,47,Engineering,Senior Engineer,135300,0,0,No,2,4.4,0,30.0,4,1
EMP_14672,30,Engineering,DevOps Specialist,119900,3,1,No,5,,0,20.0,3,0
EMP_14673,39,Engineering,Senior Engineer,155300,0,0,Yes,1,7.9,0,24.0,3,1
EMP_14674,36,Engineering,QA Analyst,79700,2,1,No,5,8.9,0,31.0,3,0
EMP_14675,31,Product & Design,UX Designer,136400,11,0,No,1,1.3,3,12.0,4,0
EMP_14676,37,Engineering,QA Analyst,73000,0,0,No,3,7.1,0,37.0,3,0
EMP_14677,33,Engineering,Tech Lead,194800,4,0,No,3,1.9,2,0.0,2,0
EMP_14678,42,Engineering,Tech Lead,160000,1,0,No,2,5.9,0,26.0,3,0
EMP_14679,21,Engineering,Software Engineer,103700,1,0,No,4,11.5,0,48.0,4,0
EMP_14680,30,Operations,Customer Support Specialist,40900,0,0,No,4,14.5,0,43.0,3,0
EMP_14681,33,Engineering,DevOps Specialist,105300,4,4,No,3,12.1,2,16.0,3,0
EMP_14682,35,Sales,Account Executive,90700,0,0,Yes,4,2.2,0,22.0,2,0
EMP_14683,21,Engineering,QA Analyst,65800,1,1,No,2,32.6,0,44.0,1,0
EMP_14684,32,Human Resources,Recruiter,63800,5,1,Yes,4,3.3,2,21.0,1,0
EMP_14685,36,Human Resources,HR Director,179600,5,0,No,3,17.5,0,1.0,3,0
EMP_14686,30,Operations,Supply Chain Lead,109000,5,1,No,3,,2,41.0,3,0
EMP_14687,52,Sales,Account Executive,191500,22,2,No,2,1.9,0,27.0,3,0
EMP_14688,39,Operations,Supply Chain Lead,110900,4,0,No,4,4.2,0,11.0,3,1
EMP_14689,48,Engineering,Tech Lead,140400,1,1,Yes,2,2.0,0,37.0,2,0
EMP_14690,33,Engineering,QA Analyst,86900,5,4,Yes,5,,1,21.0,2,0
EMP_14691,26,Product & Design,Product Analyst,94100,2,1,Yes,4,7.6,0,20.0,5,0
EMP_14692,34,Sales,Sales Director,190100,3,1,Yes,3,1.0,0,,3,0
EMP_14693,31,Engineering,DevOps Specialist,109000,1,1,No,4,6.0,0,13.0,3,0
EMP_14694,34,Sales,Sales Director,178300,1,1,No,1,15.5,0,28.0,5,0
EMP_14695,41,Operations,Supply Chain Lead,110700,3,3,No,2,4.8,1,27.0,3,0
EMP_14696,32,Sales,Sales Director,180200,0,0,Yes,4,,0,25.0,4,0
EMP_14697,34,Sales,Sales Director,171200,0,0,Yes,4,2.6,0,32.0,3,0
EMP_14698,55,Sales,Account Executive,119200,1,0,Yes,3,11.6,0,33.0,5,0
EMP_14699,33,Sales,Sales Representative,76800,7,0,No,3,26.8,1,10.0,3,0
EMP_14700,44,Sales,Sales Representative,63300,6,0,No,3,11.1,1,37.0,3,0
EMP_14701,62,Operations,Supply Chain Lead,93500,0,0,No,4,5.0,0,25.0,5,0
EMP_14702,42,Operations,Supply Chain Lead,97600,1,1,No,3,15.3,0,32.0,5,0
EMP_14703,37,Sales,Sales Director,226900,8,2,No,4,14.2,2,42.0,1,0
EMP_14704,35,Engineering,Software Engineer,85600,3,1,No,4,4.9,0,46.0,4,0
EMP_14705,21,Engineering,Senior Engineer,122300,0,0,No,1,4.8,0,48.0,3,1
EMP_14706,21,Engineering,QA Analyst,74400,1,1,No,5,5.1,0,29.0,3,0
EMP_14707,22,Operations,Supply Chain Lead,105600,2,2,No,5,5.2,0,0.0,4,0
EMP_14708,27,Sales,Account Executive,118600,7,0,Yes,5,7.6,2,47.0,5,1
EMP_14709,31,Sales,Sales Director,205600,7,0,No,3,3.3,3,17.0,3,0
EMP_14710,21,Engineering,Senior Engineer,149000,1,0,No,3,11.0,0,32.0,4,0
EMP_14711,46,Engineering,Tech Lead,184300,3,0,No,3,12.0,1,18.0,3,1
EMP_14712,25,Operations,Customer Support Specialist,54400,5,0,No,3,14.6,2,41.0,3,1
EMP_14713,36,Engineering,Tech Lead,173900,6,0,No,5,3.4,3,49.0,3,0
EMP_14714,54,Human Resources,Recruiter,46900,0,0,Yes,3,11.8,0,26.0,1,0
EMP_14715,43,Product & Design,UX Designer,102800,1,0,Yes,4,14.8,0,14.0,3,0
EMP_14716,22,Engineering,Tech Lead,144600,2,0,No,3,15.6,0,20.0,3,0
EMP_14717,41,Human Resources,Recruiter,56200,3,3,No,3,14.7,2,36.0,3,0
EMP_14718,42,Engineering,Tech Lead,202500,8,0,No,5,3.9,3,35.0,3,0
EMP_14719,33,Engineering,Senior Engineer,149200,2,2,Yes,5,1.8,0,18.0,3,0
EMP_14720,23,Engineering,Tech Lead,169500,0,0,No,2,14.4,0,39.0,3,0
EMP_14721,34,Sales,Sales Director,207900,4,0,No,2,13.8,2,23.0,3,0
EMP_14722,28,Sales,Sales Director,210300,8,0,Yes,4,9.5,0,35.0,3,0
EMP_14723,28,Product & Design,Product Analyst,84100,1,0,No,2,4.4,0,12.0,4,0
EMP_14724,41,Sales,Sales Representative,62300,5,3,No,3,32.1,0,28.0,2,0
EMP_14725,40,Engineering,Software Engineer,107600,3,3,No,2,2.4,1,37.0,4,0
EMP_14726,38,Human Resources,Recruiter,68400,4,4,No,4,6.7,1,33.0,4,0
EMP_14727,42,Sales,Account Executive,172300,18,0,No,2,28.3,7,15.0,3,0
EMP_14728,24,Engineering,Senior Engineer,143100,1,0,No,3,2.6,0,15.0,3,0
EMP_14729,37,Engineering,DevOps Specialist,113300,5,2,Yes,4,6.5,2,43.0,2,0
EMP_14730,28,Engineering,Software Engineer,99500,3,3,No,3,33.7,1,28.0,4,0
EMP_14731,36,Human Resources,Recruiter,68500,5,2,Yes,2,8.9,0,35.0,3,1
EMP_14732,30,Engineering,Software Engineer,75200,2,1,No,4,3.7,0,22.0,3,0
EMP_14733,36,Product & Design,UX Designer,99900,0,0,No,5,1.8,0,23.0,5,0
EMP_14734,42,Operations,Operations Analyst,79500,2,2,No,3,3.3,0,29.0,4,0
EMP_14735,47,Product & Design,Product Manager,136500,2,1,No,3,1.5,0,32.0,4,0
EMP_14736,33,Sales,Account Executive,96100,0,0,Yes,5,11.1,0,10.0,3,0
EMP_14737,44,Sales,Sales Representative,65300,1,1,No,2,2.1,0,22.0,3,0
EMP_14738,37,Product & Design,Product Analyst,89600,5,5,Yes,3,10.6,1,24.0,3,0
EMP_14739,39,Engineering,Tech Lead,163300,1,0,Yes,5,6.3,0,11.0,4,0
EMP_14740,34,Human Resources,HR Specialist,70100,2,1,No,5,12.2,0,44.0,4,0
EMP_14741,30,Sales,Sales Director,193400,1,0,No,4,1.5,0,26.0,3,0
EMP_14742,29,Engineering,Tech Lead,187500,2,1,No,3,17.4,0,27.0,3,0
EMP_14743,27,Engineering,Tech Lead,177400,2,2,Yes,3,19.7,0,46.0,3,0
EMP_14744,39,Human Resources,HR Specialist,58700,1,1,No,3,12.0,0,23.0,3,1
EMP_14745,48,Sales,Account Executive,97400,0,0,Yes,1,6.0,0,45.0,3,1
EMP_14746,48,Human Resources,HR Director,143200,0,0,No,2,19.9,0,32.0,3,0
EMP_14747,21,Human Resources,HR Director,147900,1,1,No,4,1.5,0,24.0,3,0
EMP_14748,22,Product & Design,Product Analyst,86600,2,1,No,3,7.8,0,33.0,3,1
EMP_14749,30,Product & Design,Product Analyst,92700,2,0,Yes,3,12.9,0,15.0,3,1
EMP_14750,21,Sales,Sales Director,179700,1,0,No,3,43.3,0,34.0,3,0
EMP_14751,45,Human Resources,HR Specialist,55800,3,0,No,3,,3,17.0,3,0
EMP_14752,33,Engineering,DevOps Specialist,139000,1,1,No,4,18.0,0,30.0,5,0
EMP_14753,34,Product & Design,Product Manager,132100,4,3,No,2,6.4,1,49.0,3,0
EMP_14754,26,Sales,Sales Director,211600,6,3,No,3,6.9,1,10.0,2,0
EMP_14755,21,Engineering,Senior Engineer,153200,1,0,No,4,12.4,0,37.0,4,0
EMP_14756,32,Sales,Account Executive,129000,8,0,No,4,18.3,0,29.0,5,0
EMP_14757,34,Product & Design,UX Designer,98000,1,1,No,3,3.9,0,46.0,2,0
EMP_14758,22,Engineering,Tech Lead,167600,2,2,No,3,2.0,0,17.0,3,0
EMP_14759,43,Engineering,DevOps Specialist,135800,10,0,No,1,11.0,5,30.0,1,0
EMP_14760,37,Product & Design,UX Designer,86400,0,0,No,3,16.7,0,3.0,3,0
EMP_14761,39,Sales,Account Executive,105300,1,1,No,3,4.5,0,27.0,3,0
EMP_14762,45,Human Resources,Recruiter,68400,1,0,No,5,5.0,0,27.0,2,0
EMP_14763,35,Engineering,Senior Engineer,159500,3,2,No,5,20.0,2,35.0,4,0
EMP_14764,33,Operations,Supply Chain Lead,102100,2,0,No,2,10.1,0,32.0,4,0
EMP_14765,32,Engineering,Senior Engineer,146700,0,0,No,4,,0,16.0,3,0
EMP_14766,35,Operations,Supply Chain Lead,107900,3,3,No,4,2.5,3,54.0,5,0
EMP_14767,32,Engineering,QA Analyst,85700,8,7,No,3,13.1,1,36.0,2,0
EMP_14768,43,Sales,Sales Representative,71200,4,4,No,3,,2,15.0,3,0
EMP_14769,47,Engineering,Senior Engineer,142400,3,1,No,3,21.1,1,13.0,5,0
EMP_14770,34,Sales,Sales Representative,61200,2,1,No,3,42.2,0,20.0,3,0
EMP_14771,52,Engineering,DevOps Specialist,123900,10,2,No,2,23.5,5,36.0,3,0
EMP_14772,47,Sales,Sales Director,167500,0,0,No,5,9.7,0,34.0,3,0
EMP_14773,45,Operations,Customer Support Specialist,53700,3,0,No,4,8.8,0,11.0,4,0
EMP_14774,25,Sales,Sales Representative,71200,4,1,No,4,24.7,3,25.0,4,0
EMP_14775,29,Operations,Operations Analyst,87400,9,4,No,3,17.0,2,58.0,3,0
EMP_14776,28,Product & Design,Product Manager,137200,2,2,No,3,15.8,0,43.0,3,0
EMP_14777,37,Engineering,Senior Engineer,171200,5,1,No,3,22.3,0,24.0,4,0
EMP_14778,36,Product & Design,UX Designer,101600,7,6,No,5,1.2,4,22.0,3,0
EMP_14779,52,Engineering,Tech Lead,192200,1,1,No,4,11.4,0,28.0,3,0
EMP_14780,26,Engineering,Senior Engineer,140900,2,0,No,4,2.8,0,26.0,3,0
EMP_14781,36,Sales,Sales Director,202300,2,0,Yes,3,11.3,0,31.0,4,0
EMP_14782,24,Product & Design,UX Designer,99000,4,0,Yes,4,17.6,0,27.0,3,0
EMP_14783,27,Sales,Sales Representative,58400,0,0,No,4,,0,13.0,4,0
EMP_14784,47,Sales,Sales Director,177000,2,0,Yes,1,5.7,0,68.0,3,0
EMP_14785,21,Sales,Account Executive,75800,1,1,Yes,5,47.0,0,7.0,2,0
EMP_14786,40,Human Resources,HR Specialist,65000,1,1,Yes,4,10.7,0,12.0,4,0
EMP_14787,34,Product & Design,UX Designer,83400,1,1,No,4,15.2,0,,3,0
EMP_14788,27,Sales,Sales Representative,48300,0,0,Yes,4,5.5,0,26.0,2,1
EMP_14789,24,Engineering,Senior Engineer,136600,4,4,No,4,6.3,1,28.0,3,0
EMP_14790,28,Product & Design,UX Designer,96200,5,0,No,5,15.5,1,31.0,3,0
EMP_14791,25,Operations,Supply Chain Lead,107600,4,0,No,1,5.9,4,17.0,4,0
EMP_14792,26,Product & Design,UX Designer,105400,3,3,No,3,6.6,0,13.0,3,0
EMP_14793,43,Sales,Sales Director,165000,1,1,No,3,3.0,0,29.0,3,0
EMP_14794,45,Engineering,Tech Lead,183600,2,0,Yes,2,14.0,0,27.0,4,0
EMP_14795,29,Engineering,Software Engineer,117700,9,1,No,3,20.7,4,25.0,3,0
EMP_14796,27,Operations,Supply Chain Lead,88900,2,2,Yes,5,14.2,0,32.0,2,1
EMP_14797,39,Sales,Sales Director,189000,5,1,No,5,2.0,0,,3,0
EMP_14798,50,Product & Design,UX Designer,98000,3,3,No,3,2.4,1,10.0,3,0
EMP_14799,39,Sales,Account Executive,103900,2,0,No,4,6.9,0,32.0,4,1
EMP_14800,36,Product & Design,UX Designer,119100,7,3,No,1,37.6,3,53.0,3,0
EMP_14801,24,Engineering,Tech Lead,176200,0,0,No,3,20.2,0,17.0,4,0
EMP_14802,51,Engineering,Tech Lead,199700,7,3,Yes,3,55.0,1,11.0,3,0
EMP_14803,33,Product & Design,Product Analyst,96400,2,2,No,2,8.1,0,34.0,5,0
EMP_14804,25,Product & Design,UX Designer,104100,5,0,No,1,5.1,1,25.0,3,0
EMP_14805,45,Operations,Operations Analyst,73100,4,0,No,2,5.3,1,18.0,3,0
EMP_14806,29,Sales,Sales Representative,62300,0,0,No,5,7.3,0,13.0,3,0
EMP_14807,38,Engineering,Senior Engineer,158800,5,0,Yes,4,6.2,2,36.0,3,0
EMP_14808,23,Operations,Operations Analyst,68800,1,0,Yes,4,3.8,0,15.0,3,0
EMP_14809,23,Product & Design,Product Manager,129500,2,1,No,4,33.8,0,42.0,4,0
EMP_14810,36,Operations,Customer Support Specialist,51900,3,3,Yes,1,27.9,0,25.0,3,1
EMP_14811,21,Operations,Operations Analyst,68000,1,0,No,3,16.6,0,26.0,3,1
EMP_14812,43,Engineering,QA Analyst,68400,0,0,Yes,3,7.2,0,57.0,3,1
EMP_14813,47,Human Resources,HR Specialist,69600,5,2,Yes,2,21.3,1,39.0,3,0
EMP_14814,25,Sales,Sales Director,181700,1,1,No,5,19.6,0,21.0,3,0
EMP_14815,31,Sales,Sales Representative,60000,1,0,Yes,3,4.6,0,,3,0
EMP_14816,29,Engineering,Software Engineer,95400,7,1,Yes,3,1.3,1,4.0,3,0
EMP_14817,46,Engineering,QA Analyst,70000,0,0,No,4,,0,21.0,3,0
EMP_14818,49,Product & Design,Product Manager,149600,12,1,No,3,1.5,8,34.0,3,0
EMP_14819,40,Sales,Sales Director,154000,3,0,No,5,4.2,0,29.0,3,0
EMP_14820,42,Sales,Sales Director,205500,2,2,No,4,3.3,0,18.0,3,0
EMP_14821,51,Engineering,Tech Lead,209300,8,3,No,3,4.0,0,25.0,3,0
EMP_14822,31,Sales,Sales Representative,79300,8,2,Yes,1,4.6,2,26.0,4,1
EMP_14823,38,Product & Design,Product Manager,125600,3,0,No,3,,1,30.0,3,0
EMP_14824,48,Product & Design,Product Manager,121000,0,0,Yes,2,9.2,0,42.0,3,0
EMP_14825,21,Sales,Account Executive,103200,1,1,No,4,14.6,0,38.0,2,0
EMP_14826,27,Product & Design,UX Designer,92300,1,1,No,2,,0,30.0,3,0
EMP_14827,41,Engineering,Senior Engineer,183400,10,2,No,4,7.1,6,50.0,3,0
EMP_14828,21,Engineering,Tech Lead,155700,1,0,No,5,7.1,0,21.0,1,0
EMP_14829,29,Sales,Sales Representative,67500,3,2,Yes,2,26.8,2,,3,1
EMP_14830,32,Sales,Account Executive,96900,0,0,Yes,2,4.4,0,22.0,4,0
EMP_14831,41,Sales,Account Executive,112400,4,0,Yes,4,2.3,0,35.0,3,0
EMP_14832,33,Sales,Sales Representative,49800,0,0,No,4,43.9,0,33.0,3,0
EMP_14833,31,Engineering,Tech Lead,147000,0,0,No,2,1.1,0,21.0,3,1
EMP_14834,47,Engineering,DevOps Specialist,113700,0,0,No,2,5.8,0,16.0,3,0
EMP_14835,49,Engineering,DevOps Specialist,102200,1,0,No,2,5.0,0,18.0,2,0
EMP_14836,21,Engineering,Senior Engineer,127300,1,0,No,4,17.8,0,39.0,3,0
EMP_14837,41,Engineering,QA Analyst,97200,8,0,Yes,3,2.6,3,32.0,3,0
EMP_14838,36,Product & Design,Product Analyst,103500,16,1,No,1,4.5,9,15.0,3,0
EMP_14839,33,Operations,Operations Analyst,77700,5,0,No,3,11.3,1,25.0,4,0
EMP_14840,39,Engineering,QA Analyst,69400,1,1,No,3,7.5,0,29.0,3,0
EMP_14841,35,Engineering,QA Analyst,77300,0,0,No,4,3.0,0,26.0,3,0
EMP_14842,29,Product & Design,Product Analyst,65200,3,1,No,5,2.9,0,15.0,4,0
EMP_14843,39,Sales,Sales Representative,77000,13,5,Yes,3,14.2,1,52.0,5,0
EMP_14844,38,Product & Design,Product Analyst,86700,4,0,No,5,7.6,1,19.0,3,0
EMP_14845,42,Engineering,Tech Lead,163100,2,2,No,5,10.4,0,23.0,3,0
EMP_14846,26,Product & Design,Product Analyst,92700,2,1,Yes,2,14.5,0,27.0,4,1
EMP_14847,32,Sales,Sales Representative,79800,12,4,No,5,25.5,4,,2,1
EMP_14848,32,Engineering,DevOps Specialist,125500,1,1,Yes,3,6.1,0,18.0,3,0
EMP_14849,33,Engineering,Software Engineer,96400,3,2,No,4,26.4,2,38.0,3,0
EMP_14850,36,Engineering,Senior Engineer,146800,6,0,Yes,4,3.4,2,28.0,3,0
EMP_14851,37,Operations,Operations Analyst,120100,17,4,No,2,28.4,3,18.0,4,1
EMP_14852,42,Human Resources,HR Specialist,74000,8,2,No,1,1.7,3,31.0,3,0
EMP_14853,31,Engineering,DevOps Specialist,123700,4,2,Yes,4,20.6,1,5.0,4,0
EMP_14854,22,Engineering,Tech Lead,182400,2,1,No,1,1.8,0,26.0,3,0
EMP_14855,21,Engineering,Senior Engineer,151900,1,1,No,3,7.3,0,16.0,3,0
EMP_14856,21,Operations,Operations Analyst,77300,1,1,No,5,3.4,0,37.0,5,0
EMP_14857,43,Engineering,Software Engineer,93200,3,0,No,1,27.6,1,44.0,3,1
EMP_14858,21,Human Resources,HR Specialist,68800,1,1,No,3,4.1,0,13.0,4,0
EMP_14859,26,Sales,Sales Representative,68500,4,3,No,3,3.5,2,34.0,3,1
EMP_14860,32,Sales,Sales Representative,47800,0,0,Yes,3,3.6,0,14.0,3,0
EMP_14861,37,Engineering,DevOps Specialist,155800,7,2,Yes,5,1.5,2,26.0,5,0
EMP_14862,26,Operations,Supply Chain Lead,116900,5,2,No,3,9.3,2,37.0,3,0
EMP_14863,42,Human Resources,HR Specialist,68000,2,0,No,2,7.8,0,47.0,4,0
EMP_14864,25,Product & Design,Product Analyst,75300,0,0,No,2,40.4,0,40.0,3,1
EMP_14865,29,Engineering,Tech Lead,168200,0,0,Yes,5,3.0,0,1.0,3,0
EMP_14866,21,Human Resources,Recruiter,57400,1,1,No,5,13.9,0,15.0,3,0
EMP_14867,26,Operations,Operations Analyst,75300,3,0,Yes,4,19.6,1,23.0,4,0
EMP_14868,42,Engineering,QA Analyst,100900,9,6,No,3,49.2,3,51.0,4,1
EMP_14869,21,Engineering,DevOps Specialist,111700,1,0,No,2,19.7,0,22.0,3,0
EMP_14870,36,Product & Design,Product Manager,154900,13,2,No,3,35.2,4,21.0,3,0
EMP_14871,31,Engineering,Software Engineer,79500,2,1,Yes,2,17.4,0,37.0,3,0
EMP_14872,35,Sales,Sales Director,260600,15,6,Yes,2,8.1,3,33.0,3,0
EMP_14873,64,Operations,Operations Analyst,79400,8,1,Yes,1,14.6,3,31.0,4,0
EMP_14874,28,Product & Design,Product Manager,152100,5,1,No,4,10.7,1,25.0,3,0
EMP_14875,26,Engineering,DevOps Specialist,121700,3,3,No,4,6.4,0,30.0,3,0
EMP_14876,31,Sales,Account Executive,101700,3,2,Yes,4,24.6,1,23.0,3,0
